AuthorID,Author,Date,Content,Attachments,Reactions
"377888849709236244","spectrox.","2022-04-02T14:31:16.1690000+02:00","All my JLCPCB assembled board have a short on C12 and C13 but C8,C10,C14, which are the same, don't . Can't understand why.","",""
"394632792052334594","amperhun","2022-04-02T15:07:44.6210000+02:00","Joined the server.","",""
"781695060004700183","waterfox0799","2022-04-02T15:41:01.1730000+02:00","Would you like to share your design and software? Is it possible to order your board already assembled from jlc?","",""
"717172531248889867","johboh","2022-04-02T15:45:23.7950000+02:00","Everything is here: https://github.com/johboh/Solder-Reflow-Plate
I ordered parts separately from Mouser.com and assembled it myself(ordered PCBs from aisler.net), so there are no LCSC part numbers in the BOM. But if you find and add them from LCSC then it should be possible yes.","","👍 (3)"
"318819957225947156","jayouz","2022-04-02T15:50:50.6210000+02:00","I might look at having a play with your version considering the issues around the ATMega microcontrollers","",""
"490040538259652610","pilo1337","2022-04-02T20:25:43.9660000+02:00","thx 🙂","",""
"869807720964960286","as4ever","2022-04-03T00:03:03.2480000+02:00","Joined the server.","",""
"174352531856687104","zigzagman","2022-04-03T09:26:29.5660000+02:00","Joined the server.","",""
"869807720964960286","as4ever","2022-04-03T09:26:46.1510000+02:00","","","👋 (2)"
"174352531856687104","zigzagman","2022-04-03T10:15:08.4370000+02:00","Ordered some boards 70x50 for the 4809 I will have spares state side if anyone is building one hit me up for a spare at cost of course.","",""
"540967534019477515","i_must","2022-04-04T03:22:48.8440000+02:00","Joined the server.","",""
"342132923064909840",".bruces","2022-04-04T07:10:11.6620000+02:00","Joined the server.","",""
"342132923064909840",".bruces","2022-04-04T07:10:19.4190000+02:00","","",""
"367269896364621824","herlion1669","2022-04-04T10:06:34.4150000+02:00","Joined the server.","",""
"960554436139302964","wolftng.","2022-04-04T17:01:33.6910000+02:00","Joined the server.","",""
"960554436139302964","wolftng.","2022-04-04T17:07:24.8910000+02:00","","",""
"198172039859798016","xenoclast","2022-04-04T20:27:07.7650000+02:00","Joined the server.","",""
"198172039859798016","xenoclast","2022-04-04T20:27:17.7600000+02:00","👋","",""
"198172039859798016","xenoclast","2022-04-04T20:27:26.2280000+02:00","","",""
"353450358523035648","terrabite3","2022-04-05T02:50:49.8180000+02:00","Joined the server.","",""
"353450358523035648","terrabite3","2022-04-05T03:00:32.8580000+02:00","Hello, my 3.0 boards arrived recently. What's the progress on porting the software to the 4809?","","👆 (2)"
"491002040320000000","nikwest68","2022-04-05T15:48:10.6080000+02:00","Joined the server.","",""
"273411002635255820","soulofnoob","2022-04-05T16:51:15.8040000+02:00","Joined the server.","",""
"369036602372259841","schillerkuchen","2022-04-05T21:09:34.2410000+02:00","Joined the server.","",""
"228296027302526977","arpa3021","2022-04-06T01:47:32.6980000+02:00","Joined the server.","",""
"762144194696839210","orberon0001","2022-04-06T15:02:59.9850000+02:00","Joined the server.","",""
"490040538259652610","pilo1337","2022-04-06T19:20:30.2580000+02:00","https://discord.com/channels/949124073164787732/949124076142751777/959111514642612305","",""
"490040538259652610","pilo1337","2022-04-06T19:20:42.2860000+02:00","just a tiiiny bit of scrolling up","",""
"353450358523035648","terrabite3","2022-04-06T19:51:45.8030000+02:00","Ok, so the progress is ""running but not fully tested""? I can work with that. Thanks!","",""
"490040538259652610","pilo1337","2022-04-06T20:05:40.3550000+02:00","should run just fine","",""
"132160555388502016","kl0wn","2022-04-06T20:09:58.5900000+02:00","does anyone know if the atmega328p U-TH is pin compatible? I think the u-th is some clone or something","",""
"132160555388502016","kl0wn","2022-04-06T20:10:01.9450000+02:00","I'll keep googling","",""
"132160555388502016","kl0wn","2022-04-06T20:11:30.9640000+02:00","found my answer https://www.avrfreaks.net/forum/another-it-fake-chip-thread-atmega328pu-th-tqfn-pkg","",""
"318819957225947156","jayouz","2022-04-06T20:24:17.4080000+02:00","We need a V4 that just uses an Arduino Uno board or something 😂","",""
"316980084634288128","realmaskedtitan","2022-04-07T20:10:08.4770000+02:00","Joined the server.","",""
"797510550632398888","pr0f8","2022-04-07T21:41:59.6250000+02:00","Joined the server.","",""
"189039163096432642","thijs852","2022-04-07T23:49:54.6440000+02:00","Joined the server.","",""
"242480744658632714","guardians_projects","2022-04-08T09:48:31.5000000+02:00","LOL, the main design is quite complex","",""
"242480744658632714","guardians_projects","2022-04-08T09:48:45.7430000+02:00","Great learning opportunity though","",""
"242480744658632714","guardians_projects","2022-04-08T09:49:03.9220000+02:00","This is one of my first SMD boards, and it's this","",""
"318819957225947156","jayouz","2022-04-08T17:38:28.7910000+02:00","There's no reason it couldn't be done and at least you can buy an Uno unlike the micrcontrollers being used 😕","",""
"174352531856687104","zigzagman","2022-04-08T17:49:12.8540000+02:00","I have no issue finding 4809's","",""
"174352531856687104","zigzagman","2022-04-08T17:53:10.1480000+02:00","The 328p version is pretty much the same as an uno btw its the same chip different package","",""
"318819957225947156","jayouz","2022-04-08T17:57:31.9060000+02:00","Really? Unless you're buying weird dodgy Chinese ones?","",""
"132160555388502016","kl0wn","2022-04-08T17:58:48.6530000+02:00","","https://cdn.discordapp.com/attachments/949124076142751777/962018687404097596/96688CDC-9A98-4B50-BC26-979A528DD737.jpg?ex=6659f3b8&is=6658a238&hm=70039c798c7608b3f62a3b940c44ddf3efc86dfd2e43e0f4f4127cbb2e1375d5&",""
"132160555388502016","kl0wn","2022-04-08T17:58:52.0790000+02:00","my sus chinese one","",""
"318819957225947156","jayouz","2022-04-08T18:03:03.4330000+02:00","Sooo you're buying a board, removing the chip from it, sticking it on another board and replacing the supporting components that was already on the board? Literally might as well just use an uno board with a shield.","",""
"174352531856687104","zigzagman","2022-04-08T18:26:26.1220000+02:00","thats not quite how that works but ok","",""
"748955947891949659","jamesting6616","2022-04-09T12:16:41.2970000+02:00","Joined the server.","",""
"748955947891949659","jamesting6616","2022-04-09T12:16:57.5750000+02:00","","",""
"803008012515147848","s_rave","2022-04-09T15:56:21.4180000+02:00","Joined the server.","",""
"873153712003121182","xmc3455","2022-04-09T17:17:45.2420000+02:00","Joined the server.","",""
"277097528716034050","merlin.shaw","2022-04-10T05:49:51.3270000+02:00","Check out Spatz's design for the solder plate  😄","",""
"277097528716034050","merlin.shaw","2022-04-10T05:50:01.8400000+02:00","","https://cdn.discordapp.com/attachments/949124076142751777/962560059915796490/unknown.png?ex=6659f1a9&is=6658a029&hm=5773b8bb798e48bb2ca690c4ad05f88d33082dbc6cc8cf0decf32a0c602448d8&","😍 (2)"
"277097528716034050","merlin.shaw","2022-04-10T05:50:14.8890000+02:00","","https://cdn.discordapp.com/attachments/949124076142751777/962560114546593883/unknown.png?ex=6659f1b6&is=6658a036&hm=6ccb9956c497828a66eb6691c05034b311032b98142d5e5afd188b5a13d51da2&",""
"277097528716034050","merlin.shaw","2022-04-10T06:00:54.8380000+02:00","https://github.com/DerSpatz/PCB-reflow-solder-heat-plate","",""
"184023443451281408","daora1","2022-04-10T12:39:17.2640000+02:00","Does anyone have some pre soldered for sale?","",""
"277097528716034050","merlin.shaw","2022-04-10T12:39:34.2400000+02:00","what country do you live in?","",""
"184023443451281408","daora1","2022-04-10T12:39:39.9600000+02:00","Germany","",""
"277097528716034050","merlin.shaw","2022-04-10T12:41:12.7470000+02:00","Check with @vamatis  and also @derspatz","",""
"184023443451281408","daora1","2022-04-10T12:42:15.0710000+02:00","thanks","",""
"704435414391324723","trickingfate","2022-04-10T13:57:29.7070000+02:00","Joined the server.","",""
"639893147853389860","rexicek","2022-04-10T15:07:32.5300000+02:00","Joined the server.","",""
"904781434609365052","davy061449","2022-04-10T19:49:49.6170000+02:00","Joined the server.","",""
"806511637892038717","vamatis","2022-04-10T22:04:53.7540000+02:00","Unfortunately the two I have left are provisionally sold. If one of them frees up I'll keep you updated.

if there is enough interest, I can also build another batch, but I don't want to compete with @chrshlsll  if his board have arrived","",""
"245264520107261952","najsr","2022-04-11T00:21:42.3640000+02:00","Joined the server.","",""
"257596112842653698","spectrumspeed","2022-04-11T21:05:15.3780000+02:00","Joined the server.","",""
"156947961169838081","dukeofdare","2022-04-11T22:16:54.8510000+02:00","Joined the server.","",""
"191681481087647744","jayisded","2022-04-11T22:55:31.1550000+02:00","Joined the server.","",""
"426771044792139777","danivbel","2022-04-12T17:22:26.9750000+02:00","Joined the server.","",""
"806511637892038717","vamatis","2022-04-12T19:11:09.6400000+02:00","","https://cdn.discordapp.com/attachments/949124076142751777/963486445929128036/IMG_20220412_175451.jpg?ex=66595bed&is=66580a6d&hm=c327eeefd2a0b80294086661a31ad1862b6413cdc926a5db062661ed89915407&,https://cdn.discordapp.com/attachments/949124076142751777/963486446164017224/IMG_20220412_175454.jpg?ex=66595bed&is=66580a6d&hm=9b80dee68e2c50c3d261fa7b41f49f5519083ff056347bfe632cb6aa061aa730&,https://cdn.discordapp.com/attachments/949124076142751777/963486446419845130/IMG_20220412_181710.jpg?ex=66595bed&is=66580a6d&hm=bba1c47f1b8258767e4310b0cc7caee477224cdaf4e5002fd65003ca8931d625&,https://cdn.discordapp.com/attachments/949124076142751777/963486446629572698/IMG_20220412_190234.jpg?ex=66595bed&is=66580a6d&hm=6029edef0f5222822ae95746856156db630c1803962fe649d6456f1957099957&","😍 (1),😀 (1)"
"806511637892038717","vamatis","2022-04-12T19:12:24.7620000+02:00","Solder plate assembly line here haha 😂

@OmegaTangent and @𝓖𝓾𝓪𝓻𝓭𝓲𝓪𝓷 your boards are ready if you are still interested","",""
"377888849709236244","spectrox.","2022-04-12T22:38:50.3280000+02:00","I am from Switzerland and I have pre Assembled ones. The Firmware from @piLo1337 didn't not work first try. Had to do some changes and the temperature is not really accurate, At 140° the Board freezes somehow, because I think the duty cycle gets to 100% but I need to measure first.","",""
"828021410352988191","omegatangent","2022-04-13T00:39:04.0910000+02:00","yeah pm me when you can","",""
"579751233871544363","oelerich","2022-04-13T05:51:20.4370000+02:00","Joined the server.","",""
"419340812820807680","fortinbra","2022-04-13T06:28:06.8670000+02:00","Joined the server.","",""
"419340812820807680","fortinbra","2022-04-13T06:28:11.4910000+02:00","","",""
"579751233871544363","oelerich","2022-04-13T06:28:19.7830000+02:00","","",""
"419340812820807680","fortinbra","2022-04-13T06:29:35.1390000+02:00","Howdy, I just saw the Great Scott video, and decided to check it out.","",""
"419340812820807680","fortinbra","2022-04-13T06:48:15.6960000+02:00","Just curious, has anyone considered using the RP2040 chip?","",""
"419340812820807680","fortinbra","2022-04-13T06:48:41.9870000+02:00","I just checked DigiKey, and they have 60k in stock.","",""
"184023443451281408","daora1","2022-04-13T06:50:26.5490000+02:00","If you fix it i am interested in buying one","",""
"598378182227263508","wuys","2022-04-13T09:34:54.2540000+02:00","Joined the server.","",""
"635465695282331658","oltdaniel","2022-04-13T10:10:11.8920000+02:00","If anyone has a board lying around with at least the SMD parts pre-assembled I would be interested. (Location Germany)","",""
"806511637892038717","vamatis","2022-04-13T15:25:01.6480000+02:00","@chrshlsll should receive his new boards soon if I'm not mistaken","",""
"963793997531332609","dlutz52","2022-04-13T15:34:20.4440000+02:00","Joined the server.","",""
"490040538259652610","pilo1337","2022-04-13T19:21:18.6080000+02:00","@Phozer you said it works? 😄","",""
"343847784216264704","inguanita","2022-04-13T22:40:12.1030000+02:00","Joined the server.","",""
"343847784216264704","inguanita","2022-04-13T22:40:14.4730000+02:00","","",""
"174352531856687104","zigzagman","2022-04-14T08:14:15.8060000+02:00","if mine have no bootloader which optiboot do I use for the 4809? And I see you set the internal to 16MHz is it not a 20MHz chip?","",""
"334681272012242974","snooze2738","2022-04-14T17:12:39.1800000+02:00","Joined the server.","",""
"221284087778770944","helitruckin","2022-04-14T17:17:41.7730000+02:00","Joined the server.","",""
"221284087778770944","helitruckin","2022-04-14T17:18:26.8760000+02:00","","",""
"132160555388502016","kl0wn","2022-04-14T17:18:32.0630000+02:00","","",""
"723589333327675422","kiritoinjapan2725","2022-04-15T01:45:16.5950000+02:00","Joined the server.","",""
"751394168030625802","dingbat6438","2022-04-15T03:59:03.0150000+02:00","","",""
"174352531856687104","zigzagman","2022-04-15T04:17:18.7640000+02:00","Anyone know what optiboot I should be loading onto the 4809 they have like 6+ options","",""
"456226577798135808","Deleted User","2022-04-15T08:50:27.5640000+02:00","Joined the server.","",""
"368456398373257216","su_droid","2022-04-15T11:00:36.6880000+02:00","Joined the server.","",""
"806511637892038717","vamatis","2022-04-15T11:01:52.3570000+02:00","@chrshlsll maybe it would be good to add a random channel or something where we can route the arrival messages so that we don't spam the main channel?","","👍 (1)"
"798693129804972093","jonno1330","2022-04-15T14:00:04.8870000+02:00","Joined the server.","",""
"242480744658632714","guardians_projects","2022-04-15T16:20:44.0560000+02:00","I made a channel for this, but I would need to change the link on the original Github to that one instead at: https://discord.gg/kFwEkxuTQp","","👍 (3)"
"242480744658632714","guardians_projects","2022-04-15T16:21:06.1170000+02:00","@chrshlsll Just trying my best to make this more simple","",""
"242480744658632714","guardians_projects","2022-04-15T16:21:17.9130000+02:00","Please update the Discord Link on the Github to the one above, It's set to not expire","",""
"259529248467976194","ptah_","2022-04-15T19:19:49.7420000+02:00","Joined the server.","",""
"259529248467976194","ptah_","2022-04-15T19:19:56.9810000+02:00","","",""
"377888849709236244","spectrox.","2022-04-15T19:55:57.1100000+02:00","no not everything","",""
"377888849709236244","spectrox.","2022-04-15T20:18:16.2820000+02:00","I think you need to change that in the Discord server settings. It has nothing to do with the link.","",""
"307935750027214848","saurabh07176","2022-04-15T20:27:40.0260000+02:00","Just leave this channel alone and create a channel for discussion.","",""
"307935750027214848","saurabh07176","2022-04-15T20:28:26.7450000+02:00","Also maybe one more for people to order together or combine their orders.","",""
"709460483299606578","lofsigma","2022-04-16T00:15:16.2680000+02:00","Joined the server.","",""
"277097528716034050","merlin.shaw","2022-04-16T03:17:33.9900000+02:00","Spatz's version board getting toastie!!! 🙂","https://cdn.discordapp.com/attachments/949124076142751777/964696018274902056/unknown.png?ex=6659cded&is=66587c6d&hm=e22d26f0c27f6153ccb1c68617bfd09f984ce0f6da9e79c995ac9252f2f15719&","😍 (3)"
"378813048590434304","w4tchd0g","2022-04-16T17:39:12.6410000+02:00","Joined the server.","",""
"588640574920327169","toto99303","2022-04-16T22:55:30.6920000+02:00","Joined the server.","",""
"204727950413660160","paul3854","2022-04-17T03:13:16.7270000+02:00","Where can I find more info about spatz version","",""
"456226577798135808","Deleted User","2022-04-17T05:44:33.1830000+02:00","Joined the server.","",""
"211188644466262016","2d_vr","2022-04-17T05:50:52.0270000+02:00","Joined the server.","",""
"479311458245672960","derspatz","2022-04-17T13:30:11.9910000+02:00","@Paul3854 Here, soon. The current version on my github has some minor errors that are currently taken care of, and the will be a new version uploaded to my github soon","","👍 (1)"
"460149911761977350",".jan28","2022-04-17T20:05:42.8370000+02:00","Joined the server.","",""
"881744790050451516","michaelhung7740","2022-04-18T04:05:22.3980000+02:00","Joined the server.","",""
"774189475324493834","kratulio","2022-04-18T13:20:21.6310000+02:00","Joined the server.","",""
"774189475324493834","kratulio","2022-04-18T13:21:32.5510000+02:00","Hi all!","",""
"806511637892038717","vamatis","2022-04-18T13:22:42.3460000+02:00","Welcome","",""
"774189475324493834","kratulio","2022-04-18T13:23:37.5990000+02:00","i checked the github and i was asking myself if there are special parameter to set in ordering phase to the producer of the pcb","",""
"806511637892038717","vamatis","2022-04-18T13:24:47.1040000+02:00","Standard PCB will work fine. Higher temp gf will help but there's no evidence/testing done to really evaluate the benefits","",""
"774189475324493834","kratulio","2022-04-18T13:25:15.4360000+02:00","so a 1.6 of thickness is ok?","",""
"806511637892038717","vamatis","2022-04-18T13:26:18.0220000+02:00","Yep","",""
"774189475324493834","kratulio","2022-04-18T13:35:41.0480000+02:00","thank you vamatis 🙂","",""
"208608136817278976","hip5540","2022-04-18T20:07:23.2250000+02:00","Joined the server.","",""
"560714697582575630","skh_crusher","2022-04-18T23:49:27.4490000+02:00","Joined the server.","",""
"560714697582575630","skh_crusher","2022-04-18T23:53:33.8640000+02:00","Hey 🙂 first hello to everyone 🥰 maybe there is this question several times: I‘m from Germany and have the version 3  five times assembled on my desk. But there is still no software for version 3 on GitHub… are there any news? 🙂","",""
"456226577798135808","Deleted User","2022-04-19T05:27:27.6970000+02:00","Joined the server.","",""
"538837728129712129","fragmon90","2022-04-19T14:00:43.4010000+02:00","Joined the server.","",""
"538837728129712129","fragmon90","2022-04-19T14:00:49.0720000+02:00","","",""
"377888849709236244","spectrox.","2022-04-19T20:35:46.9100000+02:00","Yes you are right there is currently now software for Version 3. I boggy solution is to take the software from V2 and change the pins. This is what I and some others did. It works more or less.","",""
"560714697582575630","skh_crusher","2022-04-19T20:49:15.1000000+02:00","Ok 🙂 thx. But there is no PullRequest for this? Can anyone share this 🥰","",""
"176089060681449473","notthephoenix","2022-04-19T21:06:50.9150000+02:00","Joined the server.","",""
"774189475324493834","kratulio","2022-04-19T21:31:17.5120000+02:00","Can i ask which is the proper Solder paste to use ? The higher temp of the plate is 120 degrees right?","",""
"161764575455346688","dawa11","2022-04-19T21:48:22.1190000+02:00","i just used Cheap Sn42 Bi58 paste from Amazon. Melts at around 150°, didn´t have any problems with it till now. It´s called 301B.","",""
"774189475324493834","kratulio","2022-04-19T21:56:05.6670000+02:00","Thanks!","",""
"774189475324493834","kratulio","2022-04-19T21:56:43.6440000+02:00","@Crusher Hi!","",""
"560714697582575630","skh_crusher","2022-04-19T22:06:10.9110000+02:00","Hi 🥰","",""
"948470323668467763","glider779301","2022-04-19T22:24:47.7930000+02:00","Joined the server.","",""
"702057365905735771","captivating_puppy_96335","2022-04-19T22:31:10.9450000+02:00","Joined the server.","",""
"160473512904097793","fenryk","2022-04-20T00:32:13.6870000+02:00","Joined the server.","",""
"774189475324493834","kratulio","2022-04-20T15:19:03.7130000+02:00","Askingt to who already printed the pcb.. Have you done it in ENIG?","",""
"806511637892038717","vamatis","2022-04-20T15:20:30.5260000+02:00","Nope standard hasm","",""
"806511637892038717","vamatis","2022-04-20T15:20:33.4570000+02:00","Hasl","",""
"774189475324493834","kratulio","2022-04-20T18:25:19.5160000+02:00","thank you!","",""
"673233778432540695","hacktail","2022-04-20T18:51:49.6060000+02:00","Joined the server.","",""
"211133808446144512","anrijs","2022-04-21T11:44:06.7710000+02:00","Joined the server.","",""
"435915234415476736","tangram7440","2022-04-21T12:56:30.2010000+02:00","Joined the server.","",""
"100318587171930112","arkaleks","2022-04-21T21:02:35.5620000+02:00","Joined the server.","",""
"756096774287917127","_gudmundur","2022-04-21T23:38:02.2490000+02:00","Joined the server.","",""
"756096774287917127","_gudmundur","2022-04-21T23:38:23.7610000+02:00","","",""
"224604582125371402","mralliesd","2022-04-22T06:54:41.5370000+02:00","Joined the server.","",""
"776754058798170122","cho.ram","2022-04-22T13:16:17.2270000+02:00","Joined the server.","",""
"967075620733452358","jamestingsf","2022-04-22T16:56:27.0990000+02:00","Joined the server.","",""
"174352531856687104","zigzagman","2022-04-22T20:34:08.9120000+02:00","Anyone with better code exp want to work with me on the 4809 version? I would like to try and tune the temp better.","",""
"806511637892038717","vamatis","2022-04-22T20:39:01.2100000+02:00","Unfortunately code isn't my strong suit haha","",""
"967145098519392297","jeffb0630","2022-04-22T21:29:53.6380000+02:00","Joined the server.","",""
"967145098519392297","jeffb0630","2022-04-22T21:36:54.9080000+02:00","Any alternatives to the MOSFET?   Something more readily available?  BTW - the BOM is a bit confusing here.  The first column clearly says that this is a 30N06 MOSFET, but the link takes you to a 20N03 MOSFET.  I can find plenty of 20N03 MOSFETs, but none wih a 39A ld spec.  Thanks.","",""
"967145098519392297","jeffb0630","2022-04-22T21:37:12.9750000+02:00","","",""
"292312113941184512","ak_age","2022-04-22T22:49:23.9980000+02:00","Joined the server.","",""
"292312113941184512","ak_age","2022-04-22T22:49:54.5120000+02:00","👋","",""
"673233778432540695","hacktail","2022-04-22T22:50:00.2830000+02:00","helu","",""
"292312113941184512","ak_age","2022-04-22T22:50:24.5010000+02:00","Helu you","",""
"397439230764384256","strangeloops","2022-04-22T23:09:35.4630000+02:00","Hey I'm down to help out.  I've been doing a lot of cal work with Spatz's version which is very similar.  I've got a good number of extra features, though the code needs lots of cleaning up still","",""
"776754058798170122","cho.ram","2022-04-23T04:15:26.8770000+02:00","Hello Everyone","",""
"222819949532413952","famagotchi","2022-04-23T18:08:54.4630000+02:00","Joined the server.","",""
"389824331145805835","kamakazeekevin","2022-04-23T20:55:38.9340000+02:00","Joined the server.","",""
"515969528346443797","renegademind","2022-04-24T03:02:30.5060000+02:00","Joined the server.","",""
"174352531856687104","zigzagman","2022-04-24T22:06:37.6390000+02:00","So I have decided to go another route. I have two working 4809 V3 boards and 3 other boards for replacement that are 95% complete save for a few parts. Everything is assembled. I am looking to sell them for what I paid If you like state side or want to pay over sea shipping please contact me.","",""
"968105176768602152","orennji6606","2022-04-25T13:05:49.6960000+02:00","Joined the server.","",""
"732633955118874625","b47m4n","2022-04-25T16:57:45.0670000+02:00","Joined the server.","",""
"708692901122670662","alfadex","2022-04-25T22:20:56.0590000+02:00","Joined the server.","",""
"774370941207707680","chrshlsll1812","2022-04-26T13:33:29.9370000+02:00","Hello ALL!!!! 
My you have been a busy lot!
Apologies for my absence the past month or two. I've been really focussed on getting my last year of University completed and so have had little time to think of the SRP project.

I can see lots of fork designs have been made which is great. The Spatz version is great and does indeed include many more safety features than my original!
There are also a couple of designs with difference microcontrollers about which is awesome.

An update on my order of Ver3.0s with the ATmega4809......
I'm having trouble getting the final boards out of China. They have been short on workers due to covid and parts (despite it all being in stock when I ordered it).
I will continue to chase.
In the meantime, some of you have the Ver3.0 boards ready. Are you all still waiting for software?
If so, is anyone available to help with this? I can do the software side but I need someone with the finished Ver3.0 boards to test the software.

There are a lot of issues and pull requests on the Github. Apologies if you have been waiting for my response on these.
I'll crack on with them over the next few days. 

In the meantime, well done everyone!
Keep making!!!!","","👋 (6)"
"678868505235292165","mancloud89","2022-04-26T16:12:58.1500000+02:00","Joined the server.","",""
"456226577798135808","Deleted User","2022-04-26T18:09:44.6600000+02:00","Joined the server.","",""
"558696844511805468",".sissoux","2022-04-26T22:49:30.0130000+02:00","Joined the server.","",""
"756096774287917127","_gudmundur","2022-04-26T22:53:07.8660000+02:00","","",""
"325187073080557568","ernstwagner","2022-04-27T01:15:51.0450000+02:00","Joined the server.","",""
"307935750027214848","saurabh07176","2022-04-27T06:55:41.2270000+02:00","Hey all, I am planning to order PCBs for this today. Which version should I order? or whose design?","",""
"307935750027214848","saurabh07176","2022-04-27T06:58:19.5250000+02:00","Also if there is anyone from India who would like to combine orders, HMU","",""
"763766141008871445","brad_jgc475920","2022-04-27T08:00:15.6010000+02:00","Joined the server.","",""
"693819441934368789","vagasiferi","2022-04-27T23:15:47.1000000+02:00","Joined the server.","",""
"774189475324493834","kratulio","2022-04-28T20:10:05.1160000+02:00","Hello guys . In the BOM list there is a LMT85LP . Is there an equivalent part? It’s not easy to find ..","",""
"409700329752625162","picospuch","2022-04-29T09:09:58.5590000+02:00","Joined the server.","",""
"338524941039435776","justin09060","2022-04-29T09:10:16.7220000+02:00","Joined the server.","",""
"351072441969410048","maxinthesky","2022-04-29T09:53:09.1110000+02:00","Joined the server.","",""
"155136691844284426","ci6658","2022-04-29T17:52:50.8980000+02:00","Joined the server.","",""
"83675118957494272","serpent10i","2022-05-01T17:24:37.6500000+02:00","Joined the server.","",""
"949083891652775997","renen1918","2022-05-01T19:38:58.1910000+02:00","Joined the server.","",""
"970600653296635905","lucky_starfish_96308","2022-05-02T10:20:56.3060000+02:00","Joined the server.","",""
"790710095184789505","lazarusexmaegu","2022-05-02T10:26:18.9060000+02:00","Joined the server.","",""
"790710095184789505","lazarusexmaegu","2022-05-02T11:16:46.2410000+02:00","Hy, it exist an round version of it ?","",""
"946897430505463848","ayman__7631","2022-05-02T11:42:05.1720000+02:00","Joined the server.","",""
"701199699847282708","ayman1_1","2022-05-02T11:49:49.8480000+02:00","Joined the server.","",""
"806511637892038717","vamatis","2022-05-03T09:24:32.5470000+02:00","Hi guys

I have a v2.4 board fully working for sale.if anyone is interested. Shipping from France","",""
"701199699847282708","ayman1_1","2022-05-03T09:29:28.5800000+02:00","@vamatis 
Hey bro i live here in Turkey...can you tell me the total cost?","",""
"806511637892038717","vamatis","2022-05-03T09:29:52.7300000+02:00","Can you dm me an address? I'll check postage cost asap","","👍 (1)"
"806511637892038717","vamatis","2022-05-03T10:11:45.6210000+02:00","Still available then :)","",""
"711515796228014101","fog_yamato","2022-05-03T14:14:43.4400000+02:00","","https://cdn.discordapp.com/attachments/949124076142751777/971021990754410536/20220503_151438.jpg?ex=6659bf33&is=66586db3&hm=afc3168bb227cb6a55919ff9b053b530316714ad57ae5a35a6bc3334cbfee4de&","👍 (1)"
"711515796228014101","fog_yamato","2022-05-03T17:00:00.8650000+02:00","with one of the 5 V3 boards assembled I can help you with code testing","https://cdn.discordapp.com/attachments/949124076142751777/971063587374264360/unknown.png?ex=6659e5f0&is=66589470&hm=4832197a7e93b8c2c7a6f8bcc1dd24381a758ad8ba69156b92107abf4b47b475&",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:02:27.6770000+02:00","I need a round Version of it that can hold 400 dergee long time","",""
"711515796228014101","fog_yamato","2022-05-03T17:02:50.4940000+02:00","FR4 will peel off at that temperature","",""
"711515796228014101","fog_yamato","2022-05-03T17:03:00.3200000+02:00","you'd need a off the shelf PCB heater for that","",""
"208709275231453186","wronggame","2022-05-03T17:03:10.2440000+02:00","that's probably not happening, unless you're talking in Fahrenheit","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:03:12.1530000+02:00","Yes","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:03:47.4300000+02:00","I know i think about an messing keramic combination","",""
"690654049573404692","deafloo","2022-05-03T17:04:11.9080000+02:00","You should buy a stovetop then I guess 😋","","😂 (1)"
"208709275231453186","wronggame","2022-05-03T17:04:16.4690000+02:00","That's not going to be cheap","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:04:35.4730000+02:00","Im not silly im in a project","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:05:17.7640000+02:00","When i can take something done i dont need to diy it","",""
"208709275231453186","wronggame","2022-05-03T17:05:42.5850000+02:00","So get a stovetop, you don't need to diy it","",""
"208709275231453186","wronggame","2022-05-03T17:05:56.2460000+02:00","nothing else but custom will hold up to that temperature","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:06:06.0530000+02:00","U still didnt get it huh?","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:06:30.3250000+02:00","I need it on a 5 cm round plate","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:06:40.0730000+02:00","With 12 volts","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:07:00.3390000+02:00","It need to loock good not as 💩","",""
"762144194696839210","orberon0001","2022-05-03T17:07:03.8210000+02:00","Look for silicon heater pads","",""
"762144194696839210","orberon0001","2022-05-03T17:07:10.0750000+02:00","Those should hold up to 400C","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:07:32.8580000+02:00","I allready tyed they just up to 220/300","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:08:39.7780000+02:00","I is possible to buy somwhere messing ceramic plates in that big i need?","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:08:56.8440000+02:00","Or that small😅","",""
"208709275231453186","wronggame","2022-05-03T17:09:26.1280000+02:00","Look for ceramic bowls? Pyrex mainly, those might hold up to the temp you need?","",""
"208709275231453186","wronggame","2022-05-03T17:09:39.1730000+02:00","5 cm diameter?","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:09:47.6880000+02:00","Yeah","",""
"790710095184789505","lazarusexmaegu","2022-05-03T17:10:12.6550000+02:00","It need to be flat as possible with 12v or24","",""
